customerId,totalAmount12m,salesGrowthPct,revenue_2025_07,revenue_2025_08,revenue_2025_09,revenue_2025_10,revenue_2025_11,revenue_2025_12,revenue_2026_01,revenue_2026_02,revenue_2026_03,revenue_2026_04,revenue_2026_05,revenue_2026_06
CUST01725,885000,-60.0,97000,86000,82000,72000,83000,80000,95000,94000,86000,110000,0,0
CUST01726,1437000,22.7,71000,111000,90000,83000,92000,108000,130000,147000,119000,174000,173000,139000
CUST01727,1759000,-37.2,134000,177000,159000,142000,134000,168000,114000,194000,211000,175000,151000,0
CUST01728,25000,0.0,4000,4000,5000,4000,4000,4000,0,0,0,0,0,0
CUST01729,1402000,17.3,87000,85000,109000,75000,106000,112000,125000,112000,144000,134000,182000,131000
CUST01730,228000,-68.7,19000,28000,23000,24000,20000,26000,27000,23000,17000,21000,0,0
CUST01731,13000,0.0,3000,2000,2000,2000,2000,2000,0,0,0,0,0,0
CUST01732,3672000,50.7,234000,271000,253000,304000,292000,245000,253000,259000,315000,351000,420000,475000
CUST01733,209000,-100.0,38000,40000,27000,25000,27000,20000,16000,16000,0,0,0,0
CUST01734,1165000,-29.6,73000,71000,75000,90000,113000,99000,139000,127000,112000,129000,137000,0
CUST01735,44000,0.0,8000,6000,9000,7000,6000,8000,0,0,0,0,0,0
CUST01736,23000,0.0,8000,6000,9000,0,0,0,0,0,0,0,0,0
CUST01737,24000,-100.0,4000,3000,3000,4000,3000,3000,4000,0,0,0,0,0
CUST01738,97000,-20.8,11000,8000,9000,8000,9000,9000,7000,8000,9000,9000,10000,0
CUST01739,184000,-39.2,16000,16000,20000,16000,15000,19000,16000,16000,19000,14000,17000,0
CUST01740,85000,-76.2,13000,10000,9000,9000,11000,7000,8000,8000,5000,5000,0,0
CUST01741,34000,-40.0,4000,3000,2000,3000,3000,3000,3000,3000,4000,3000,3000,0
CUST01742,210000,-43.5,19000,19000,17000,25000,19000,14000,19000,18000,25000,15000,20000,0
CUST01743,4790000,-4.6,334000,347000,268000,261000,425000,411000,431000,353000,620000,462000,412000,466000
CUST01744,25000,0.0,5000,7000,4000,5000,4000,0,0,0,0,0,0,0
CUST01745,8000,0.0,2000,2000,1000,2000,1000,0,0,0,0,0,0,0
CUST01746,438000,5.8,40000,33000,40000,35000,29000,47000,33000,36000,35000,37000,34000,39000
CUST01747,96000,-100.0,14000,12000,14000,15000,11000,11000,8000,11000,0,0,0,0
CUST01748,381000,-15.3,26000,22000,33000,35000,28000,32000,32000,35000,44000,29000,32000,33000
CUST01749,2096000,-71.5,240000,181000,218000,235000,234000,209000,181000,220000,205000,173000,0,0
CUST01750,343000,25.0,19000,22000,19000,25000,26000,25000,25000,35000,32000,31000,43000,41000
CUST01751,150000,-54.8,11000,15000,11000,16000,15000,21000,14000,16000,12000,19000,0,0
CUST01752,722000,-12.4,47000,69000,62000,61000,60000,74000,60000,81000,45000,94000,69000,0
CUST01753,194000,-100.0,30000,26000,21000,32000,24000,19000,21000,21000,0,0,0,0
CUST01754,45000,-75.0,6000,6000,5000,5000,5000,3000,4000,3000,5000,3000,0,0
CUST01755,416000,-44.1,46000,36000,37000,39000,37000,37000,43000,33000,42000,34000,32000,0
CUST01756,380000,11.9,26000,23000,30000,27000,30000,30000,36000,28000,37000,29000,31000,53000
CUST01757,7098000,34.3,445000,552000,590000,414000,481000,591000,538000,642000,538000,522000,921000,864000
CUST01758,61000,-100.0,10000,10000,7000,10000,8000,7000,9000,0,0,0,0,0
CUST01759,27000,0.0,7000,5000,5000,5000,5000,0,0,0,0,0,0,0
CUST01760,24000,0.0,7000,7000,10000,0,0,0,0,0,0,0,0,0
CUST01761,407000,-34.9,35000,31000,45000,40000,38000,38000,38000,44000,27000,38000,33000,0
CUST01762,1413000,-33.6,120000,138000,127000,149000,116000,104000,115000,120000,161000,130000,133000,0
CUST01763,1596000,-66.4,146000,155000,124000,144000,159000,180000,142000,216000,157000,173000,0,0
CUST01764,2314000,26.4,133000,154000,160000,142000,177000,176000,213000,212000,181000,247000,237000,282000
CUST01765,479000,24.5,22000,25000,21000,34000,32000,33000,36000,42000,61000,52000,47000,74000
CUST01766,5458000,27.9,284000,317000,319000,391000,369000,551000,503000,412000,501000,556000,559000,696000
CUST01767,33000,-100.0,5000,5000,5000,5000,6000,4000,3000,0,0,0,0,0
CUST01768,6596000,12.4,462000,384000,380000,341000,535000,517000,523000,781000,568000,563000,818000,724000
CUST01769,8564000,30.4,452000,752000,522000,610000,704000,548000,724000,754000,682000,938000,968000,910000
CUST01770,19000,-66.6,2000,2000,2000,1000,2000,2000,2000,2000,2000,2000,0,0
CUST01771,1327000,17.9,79000,102000,94000,119000,107000,120000,99000,122000,103000,114000,122000,146000
CUST01772,224000,0.0,38000,39000,37000,39000,32000,39000,0,0,0,0,0,0
CUST01773,975000,-45.6,57000,82000,97000,89000,98000,78000,100000,109000,98000,83000,84000,0
CUST01774,6000,-100.0,1000,1000,1000,1000,1000,0,1000,0,0,0,0,0
CUST01775,1132000,-43.6,103000,113000,114000,101000,102000,97000,101000,115000,105000,95000,86000,0
CUST01776,246000,-66.7,28000,24000,23000,21000,26000,20000,26000,27000,25000,26000,0,0
CUST01777,40000,-100.0,6000,6000,6000,4000,7000,6000,5000,0,0,0,0,0
CUST01778,4101000,37.1,240000,340000,306000,295000,297000,297000,318000,311000,352000,473000,440000,432000
CUST01779,562000,-58.9,36000,44000,57000,50000,53000,54000,63000,45000,82000,78000,0,0
CUST01780,854000,-41.8,86000,75000,90000,81000,77000,70000,65000,87000,85000,82000,56000,0
CUST01781,665000,-36.7,74000,52000,55000,61000,66000,68000,58000,64000,55000,51000,61000,0
CUST01782,19000,-100.0,3000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,0
CUST01783,2377000,-18.0,176000,173000,194000,246000,234000,198000,240000,215000,180000,215000,306000,0
CUST01784,267000,-80.0,30000,24000,28000,27000,33000,29000,27000,26000,27000,16000,0,0
CUST01785,643000,-66.3,53000,52000,55000,78000,58000,73000,78000,69000,58000,69000,0,0
CUST01786,9000,0.0,3000,3000,3000,0,0,0,0,0,0,0,0,0
CUST01787,762000,-38.4,75000,81000,73000,78000,74000,61000,68000,64000,66000,54000,68000,0
CUST01788,559000,-28.6,44000,52000,57000,57000,41000,56000,42000,52000,53000,49000,56000,0
CUST01789,34000,0.0,6000,10000,5000,3000,5000,5000,0,0,0,0,0,0
CUST01790,11676000,44.3,533000,489000,622000,833000,755000,651000,864000,1229000,1097000,1590000,1280000,1733000
CUST01791,42000,0.0,10000,9000,7000,8000,8000,0,0,0,0,0,0,0
CUST01792,177000,-68.6,21000,13000,27000,15000,15000,19000,17000,17000,17000,16000,0,0
CUST01793,337000,-44.4,32000,31000,30000,29000,44000,31000,34000,30000,26000,23000,27000,0
CUST01794,375000,-45.9,31000,32000,41000,40000,36000,27000,44000,33000,32000,26000,33000,0
CUST01795,232000,-100.0,29000,22000,35000,25000,31000,23000,28000,39000,0,0,0,0
CUST01796,43000,-30.8,4000,4000,3000,3000,4000,3000,4000,4000,5000,5000,4000,0
CUST01797,1175000,1.6,77000,115000,90000,89000,105000,80000,111000,123000,73000,102000,123000,87000
CUST01798,399000,-61.0,47000,39000,41000,34000,34000,33000,32000,42000,49000,48000,0,0
CUST01799,214000,-6.9,18000,15000,16000,15000,24000,14000,16000,16000,26000,19000,18000,17000
CUST01800,946000,10.7,97000,68000,85000,87000,93000,82000,84000,65000,57000,81000,87000,60000
CUST01801,749000,-30.7,74000,73000,67000,46000,72000,70000,76000,61000,68000,52000,90000,0
CUST01802,187000,21.4,17000,14000,18000,17000,17000,11000,16000,12000,14000,16000,17000,18000
CUST01803,1293000,-47.1,90000,80000,129000,89000,117000,152000,121000,150000,145000,100000,120000,0
CUST01804,1092000,-20.2,114000,105000,93000,131000,101000,84000,76000,98000,84000,109000,97000,0
CUST01805,89000,-66.7,10000,10000,7000,9000,8000,9000,10000,8000,9000,9000,0,0
CUST01806,295000,-42.2,21000,22000,38000,31000,23000,29000,35000,23000,25000,24000,24000,0
CUST01807,3305000,23.7,220000,277000,272000,209000,355000,232000,247000,256000,275000,255000,325000,382000
CUST01808,1714000,-27.1,195000,147000,183000,187000,139000,154000,120000,135000,155000,148000,151000,0
CUST01809,1645000,5.1,122000,115000,94000,96000,149000,152000,153000,166000,128000,169000,175000,126000
CUST01810,3489000,18.6,163000,243000,176000,231000,282000,239000,355000,381000,250000,317000,452000,400000
CUST01811,1133000,61.5,69000,68000,76000,66000,81000,114000,60000,102000,90000,99000,149000,159000
CUST01812,268000,-41.0,29000,23000,26000,23000,27000,16000,26000,21000,31000,25000,21000,0
CUST01813,34000,-100.0,4000,4000,5000,5000,4000,4000,4000,4000,0,0,0,0
CUST01814,558000,-34.5,42000,45000,40000,44000,62000,52000,46000,61000,58000,59000,49000,0
CUST01815,169000,-100.0,24000,25000,19000,20000,21000,19000,16000,25000,0,0,0,0
CUST01816,330000,-45.6,25000,21000,31000,30000,32000,32000,30000,41000,32000,26000,30000,0
CUST01817,9000,-100.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0
CUST01818,187000,-40.4,19000,21000,15000,17000,15000,17000,16000,15000,21000,16000,15000,0
CUST01819,353000,-42.3,33000,32000,29000,31000,30000,34000,41000,32000,31000,26000,34000,0
CUST01820,449000,-42.6,37000,38000,34000,33000,51000,34000,57000,40000,44000,41000,40000,0
CUST01821,19000,-80.0,3000,3000,2000,2000,1000,2000,2000,2000,1000,1000,0,0
CUST01822,364000,-43.1,35000,32000,36000,39000,31000,31000,29000,41000,32000,29000,29000,0
CUST01823,1198000,-16.8,113000,88000,129000,91000,98000,111000,94000,102000,114000,127000,131000,0
CUST01824,1740000,-9.9,164000,128000,154000,153000,129000,128000,144000,164000,157000,121000,173000,125000
CUST01825,3000,0.0,1000,1000,1000,0,0,0,0,0,0,0,0,0
CUST01826,4224000,4.7,303000,264000,298000,382000,392000,215000,312000,332000,514000,347000,452000,413000
CUST01827,509000,-42.1,70000,56000,51000,73000,42000,37000,37000,46000,31000,36000,30000,0
CUST01828,459000,-65.6,43000,46000,46000,52000,38000,58000,44000,45000,42000,45000,0,0
CUST01829,603000,-100.0,68000,91000,76000,59000,62000,71000,61000,57000,58000,0,0,0
CUST01830,1092000,39.8,51000,72000,82000,91000,82000,76000,83000,81000,102000,129000,120000,123000
CUST01831,147000,-47.5,15000,15000,11000,20000,14000,11000,13000,14000,13000,10000,11000,0
CUST01832,114000,0.0,23000,29000,24000,20000,18000,0,0,0,0,0,0,0
CUST01833,179000,-36.5,13000,17000,15000,19000,15000,15000,15000,21000,16000,15000,18000,0
CUST01834,1067000,-25.7,84000,87000,107000,110000,92000,99000,83000,94000,103000,119000,89000,0
CUST01835,1327000,-49.3,105000,109000,126000,123000,99000,141000,131000,139000,144000,102000,108000,0
CUST01836,621000,16.6,39000,43000,40000,48000,44000,67000,39000,65000,53000,64000,67000,52000
CUST01837,9266000,24.6,474000,690000,649000,562000,725000,675000,579000,764000,1102000,937000,916000,1193000
CUST01838,301000,-36.5,23000,30000,32000,21000,28000,28000,24000,32000,29000,26000,28000,0
CUST01839,75000,-100.0,10000,10000,9000,11000,9000,8000,6000,6000,6000,0,0,0
CUST01840,43000,-18.2,5000,5000,4000,3000,3000,3000,3000,4000,4000,2000,3000,4000
CUST01841,4287000,-6.9,277000,312000,281000,316000,308000,393000,341000,377000,525000,369000,430000,358000
CUST01842,87000,-68.0,10000,8000,8000,9000,10000,9000,9000,8000,8000,8000,0,0
CUST01843,684000,-60.4,65000,57000,65000,63000,63000,82000,65000,69000,73000,82000,0,0
CUST01844,25000,-100.0,2000,3000,3000,3000,3000,2000,3000,3000,3000,0,0,0
CUST01845,798000,-31.7,94000,89000,75000,98000,71000,68000,63000,55000,62000,49000,74000,0
CUST01846,313000,-46.2,20000,25000,32000,28000,22000,23000,41000,36000,29000,29000,28000,0
CUST01847,171000,-45.7,16000,15000,21000,17000,15000,16000,13000,17000,16000,14000,11000,0
CUST01848,952000,-29.2,75000,82000,92000,93000,72000,87000,66000,88000,110000,72000,115000,0
CUST01849,1542000,-31.5,169000,114000,153000,144000,139000,122000,134000,115000,167000,139000,146000,0
CUST01850,137000,0.0,23000,21000,27000,23000,21000,22000,0,0,0,0,0,0
CUST01851,305000,-64.0,29000,45000,29000,27000,24000,30000,28000,33000,28000,32000,0,0
CUST01852,28000,-100.0,5000,4000,4000,4000,4000,3000,4000,0,0,0,0,0
CUST01853,1080000,5.6,77000,83000,89000,83000,97000,67000,88000,85000,111000,94000,116000,90000
CUST01854,11000,-100.0,2000,1000,2000,2000,1000,1000,2000,0,0,0,0,0
CUST01855,88000,0.0,16000,17000,12000,13000,17000,13000,0,0,0,0,0,0
CUST01856,74000,-41.2,12000,9000,7000,6000,6000,7000,5000,6000,6000,4000,6000,0
CUST01857,327000,-20.7,25000,21000,27000,30000,28000,31000,34000,35000,23000,41000,32000,0
CUST01858,108000,-54.5,12000,10000,10000,9000,8000,11000,9000,12000,12000,15000,0,0
CUST01859,220000,-9.4,19000,16000,22000,20000,20000,22000,21000,16000,16000,19000,29000,0
CUST01860,3064000,0.8,205000,181000,244000,216000,243000,266000,235000,276000,340000,304000,293000,261000
CUST01861,444000,-28.3,39000,56000,49000,40000,54000,36000,35000,36000,28000,37000,34000,0
CUST01862,50000,0.0,10000,8000,8000,8000,8000,8000,0,0,0,0,0,0
CUST01863,22000,-100.0,4000,3000,3000,3000,2000,4000,3000,0,0,0,0,0
CUST01864,1100000,-29.6,91000,102000,113000,113000,96000,108000,103000,87000,90000,79000,118000,0
CUST01865,1032000,-13.1,81000,128000,74000,98000,93000,87000,96000,74000,82000,121000,98000,0
CUST01866,71000,-100.0,13000,11000,9000,9000,8000,7000,7000,7000,0,0,0,0
CUST01867,52000,-100.0,7000,5000,6000,5000,4000,5000,7000,7000,6000,0,0,0
CUST01868,759000,-43.2,66000,67000,67000,67000,53000,72000,88000,71000,75000,54000,79000,0
CUST01869,1123000,14.2,76000,91000,87000,79000,92000,81000,98000,80000,110000,87000,126000,116000
CUST01870,138000,-100.0,22000,23000,22000,22000,17000,14000,18000,0,0,0,0,0
CUST01871,406000,-38.0,27000,27000,37000,30000,38000,38000,34000,48000,47000,34000,46000,0
CUST01872,753000,7.8,47000,72000,62000,57000,71000,70000,52000,64000,64000,58000,78000,58000
CUST01873,222000,-100.0,32000,31000,25000,27000,26000,19000,23000,21000,18000,0,0,0
CUST01874,264000,-100.0,35000,33000,36000,28000,36000,39000,29000,28000,0,0,0,0
CUST01875,12000,0.0,3000,3000,2000,2000,2000,0,0,0,0,0,0,0
CUST01876,56000,0.0,18000,18000,20000,0,0,0,0,0,0,0,0,0
CUST01877,1163000,-10.4,80000,89000,81000,99000,109000,83000,129000,100000,99000,144000,150000,0
CUST01878,525000,-27.7,57000,47000,45000,47000,37000,56000,49000,45000,43000,49000,50000,0
CUST01879,149000,-60.5,12000,19000,18000,16000,13000,11000,15000,13000,15000,17000,0,0
CUST01880,1119000,-46.4,94000,103000,119000,110000,84000,79000,114000,100000,131000,103000,82000,0
CUST01881,1043000,-44.4,89000,91000,97000,68000,114000,97000,125000,109000,79000,101000,73000,0
CUST01882,280000,-26.5,23000,23000,24000,24000,22000,20000,25000,32000,26000,31000,30000,0
CUST01883,1366000,-75.9,144000,169000,149000,137000,111000,125000,175000,118000,135000,103000,0,0
CUST01884,9000,0.0,2000,2000,3000,2000,0,0,0,0,0,0,0,0
CUST01885,562000,-48.5,49000,42000,49000,58000,61000,56000,52000,52000,59000,43000,41000,0
CUST01886,444000,-46.3,38000,37000,51000,37000,49000,43000,43000,39000,41000,29000,37000,0
CUST01887,2317000,-11.4,177000,171000,170000,176000,173000,158000,235000,185000,265000,217000,198000,192000
CUST01888,306000,-16.9,27000,22000,26000,23000,27000,29000,25000,29000,29000,35000,34000,0
CUST01889,56000,-100.0,7000,8000,8000,7000,6000,5000,4000,6000,5000,0,0,0
CUST01890,1096000,-3.5,112000,88000,102000,74000,108000,109000,76000,106000,74000,74000,89000,84000
CUST01891,180000,-100.0,19000,27000,27000,16000,15000,20000,17000,19000,20000,0,0,0
CUST01892,71000,-100.0,9000,7000,9000,10000,9000,8000,7000,7000,5000,0,0,0
CUST01893,409000,-27.9,33000,38000,34000,38000,39000,36000,41000,28000,42000,34000,46000,0
CUST01894,930000,18.1,45000,56000,64000,52000,56000,66000,96000,82000,93000,81000,126000,113000
CUST01895,1061000,-35.4,97000,97000,90000,111000,85000,97000,103000,97000,94000,116000,74000,0
CUST01896,1138000,-55.4,94000,89000,88000,84000,118000,146000,121000,106000,132000,160000,0,0
CUST01897,980000,-37.5,106000,88000,86000,88000,105000,86000,85000,101000,73000,97000,65000,0
CUST01898,221000,-100.0,24000,26000,23000,28000,31000,22000,25000,19000,23000,0,0,0
CUST01899,6331000,8.4,322000,552000,463000,519000,492000,449000,595000,506000,595000,616000,559000,663000
CUST01900,2680000,-0.3,259000,173000,197000,130000,244000,215000,233000,237000,262000,226000,283000,221000
CUST01901,9000,-100.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0
CUST01902,1753000,28.0,120000,176000,104000,118000,127000,105000,119000,155000,166000,207000,174000,182000
CUST01903,191000,-100.0,21000,23000,25000,29000,22000,22000,22000,27000,0,0,0,0
CUST01904,611000,-63.2,50000,57000,60000,66000,62000,67000,62000,62000,58000,67000,0,0
CUST01905,250000,-70.6,24000,24000,24000,22000,26000,20000,25000,25000,35000,25000,0,0
CUST01906,109000,-75.0,12000,13000,13000,9000,12000,10000,10000,12000,10000,8000,0,0
CUST01907,1570000,-47.6,125000,168000,125000,145000,120000,108000,190000,114000,207000,129000,139000,0
CUST01908,1886000,-2.5,127000,148000,147000,119000,160000,140000,173000,172000,184000,115000,217000,184000
CUST01909,98000,-65.5,8000,10000,9000,10000,13000,9000,10000,10000,9000,10000,0,0
CUST01910,25000,0.0,5000,4000,4000,4000,4000,4000,0,0,0,0,0,0
CUST01911,2023000,31.0,149000,157000,104000,138000,181000,155000,145000,161000,187000,229000,192000,225000
CUST01912,1655000,-34.5,147000,187000,164000,149000,156000,152000,159000,143000,121000,155000,122000,0
CUST01913,57000,-100.0,8000,9000,7000,11000,8000,8000,6000,0,0,0,0,0
CUST01914,439000,-7.0,29000,23000,36000,26000,28000,48000,44000,48000,37000,38000,38000,44000
CUST01915,437000,4.4,28000,44000,30000,31000,33000,38000,42000,37000,35000,43000,43000,33000
CUST01916,113000,-34.5,12000,12000,9000,11000,12000,9000,10000,10000,9000,11000,8000,0
CUST01917,201000,-14.0,15000,18000,22000,16000,21000,16000,17000,18000,15000,20000,23000,0
CUST01918,10000,0.0,3000,3000,4000,0,0,0,0,0,0,0,0,0
CUST01919,250000,-32.4,21000,21000,28000,19000,23000,24000,21000,28000,19000,24000,22000,0
CUST01920,7000,0.0,3000,4000,0,0,0,0,0,0,0,0,0,0
CUST01921,877000,-31.9,63000,71000,67000,80000,87000,77000,80000,73000,104000,85000,90000,0
CUST01922,169000,-73.6,15000,20000,16000,16000,17000,18000,15000,15000,23000,14000,0,0
CUST01923,2365000,-25.3,269000,158000,163000,206000,207000,221000,207000,219000,227000,250000,238000,0
CUST01924,142000,-100.0,17000,16000,15000,18000,18000,13000,15000,15000,15000,0,0,0
CUST01925,1398000,19.4,83000,74000,88000,89000,113000,137000,138000,84000,149000,162000,160000,121000
CUST01926,5451000,6.0,385000,309000,515000,447000,384000,605000,433000,384000,545000,562000,384000,498000
CUST01927,215000,-15.5,18000,14000,15000,13000,24000,24000,17000,20000,21000,25000,24000,0
CUST01928,62000,-73.7,6000,6000,7000,5000,9000,5000,8000,6000,5000,5000,0,0
CUST01929,4456000,7.6,262000,320000,256000,267000,321000,481000,374000,401000,453000,392000,440000,489000
CUST01930,323000,9.5,28000,24000,31000,36000,25000,24000,29000,21000,24000,32000,27000,22000
CUST01931,577000,15.0,37000,31000,43000,50000,47000,40000,45000,52000,56000,44000,73000,59000
CUST01932,576000,-42.4,56000,58000,54000,59000,54000,57000,50000,50000,51000,41000,46000,0
CUST01933,35000,0.0,6000,7000,7000,5000,5000,5000,0,0,0,0,0,0
CUST01934,5000,0.0,1000,1000,1000,1000,1000,0,0,0,0,0,0,0
CUST01935,166000,-100.0,27000,27000,26000,21000,22000,23000,20000,0,0,0,0,0
CUST01936,1280000,55.8,54000,89000,105000,69000,89000,104000,77000,108000,116000,160000,142000,167000
CUST01937,214000,-73.9,22000,24000,21000,20000,21000,19000,22000,23000,24000,18000,0,0
CUST01938,134000,-100.0,17000,14000,13000,15000,15000,17000,18000,13000,12000,0,0,0
CUST01939,79000,-61.9,8000,10000,8000,8000,9000,7000,7000,6000,8000,8000,0,0
CUST01940,10735000,19.8,736000,607000,599000,623000,849000,684000,789000,930000,1300000,1296000,1275000,1047000
CUST01941,188000,-32.7,21000,23000,15000,17000,16000,14000,17000,17000,15000,17000,16000,0
CUST01942,59000,-64.3,7000,7000,6000,8000,6000,6000,6000,4000,4000,5000,0,0
CUST01943,873000,-4.5,71000,67000,65000,62000,60000,69000,76000,85000,84000,77000,60000,97000
CUST01944,194000,2.4,22000,13000,22000,15000,20000,17000,14000,15000,13000,17000,13000,13000
CUST01945,66000,-100.0,12000,9000,10000,10000,9000,9000,7000,0,0,0,0,0
CUST01946,72000,-100.0,10000,10000,9000,9000,8000,10000,7000,9000,0,0,0,0
CUST01947,256000,-36.5,21000,17000,20000,29000,27000,21000,25000,23000,26000,24000,23000,0
CUST01948,55000,0.0,14000,12000,12000,10000,7000,0,0,0,0,0,0,0
CUST01949,7083000,27.7,273000,416000,594000,452000,470000,695000,409000,804000,624000,987000,703000,656000
CUST01950,27000,0.0,5000,5000,6000,4000,3000,4000,0,0,0,0,0,0
CUST01951,317000,-12.5,36000,34000,32000,21000,29000,30000,28000,24000,20000,19000,20000,24000
CUST01952,1963000,5.1,136000,161000,139000,159000,138000,135000,151000,202000,181000,149000,173000,239000
CUST01953,7000,-100.0,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01954,62000,0.0,14000,13000,11000,7000,10000,7000,0,0,0,0,0,0
CUST01955,19000,0.0,4000,5000,4000,3000,3000,0,0,0,0,0,0,0
CUST01956,129000,-73.7,14000,11000,11000,16000,17000,12000,13000,14000,11000,10000,0,0
CUST01957,856000,10.5,55000,51000,49000,60000,56000,63000,58000,101000,89000,100000,77000,97000
CUST01958,2790000,34.9,218000,180000,198000,217000,185000,218000,226000,224000,220000,259000,299000,346000
CUST01959,38000,0.0,10000,7000,8000,7000,6000,0,0,0,0,0,0,0
CUST01960,282000,-100.0,22000,36000,26000,38000,29000,27000,38000,39000,27000,0,0,0
CUST01961,1755000,-65.2,100000,134000,159000,143000,185000,185000,164000,201000,265000,219000,0,0
CUST01962,507000,-5.8,44000,33000,48000,44000,56000,49000,38000,39000,43000,36000,40000,37000
CUST01963,833000,0.0,79000,64000,72000,79000,70000,53000,77000,65000,66000,60000,82000,66000
CUST01964,1072000,-31.2,98000,96000,118000,102000,95000,92000,102000,103000,74000,99000,93000,0
CUST01965,216000,0.0,56000,34000,30000,34000,30000,32000,0,0,0,0,0,0
CUST01966,2782000,31.8,129000,176000,183000,188000,230000,198000,213000,221000,290000,307000,300000,347000
CUST01967,7000,-100.0,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0
CUST01968,33000,0.0,6000,8000,7000,7000,5000,0,0,0,0,0,0,0
CUST01969,559000,1.4,36000,42000,43000,42000,59000,39000,49000,49000,50000,49000,50000,51000
CUST01970,1370000,-26.3,96000,114000,103000,130000,111000,121000,118000,121000,161000,145000,150000,0
CUST01971,761000,-13.4,62000,58000,63000,69000,57000,75000,66000,68000,68000,99000,76000,0
CUST01972,348000,-100.0,42000,50000,38000,21000,45000,42000,40000,35000,35000,0,0,0
CUST01973,2000,0.0,2000,0,0,0,0,0,0,0,0,0,0,0
CUST01974,101000,-48.3,9000,9000,11000,9000,10000,9000,9000,11000,9000,9000,6000,0
CUST01975,204000,11.1,14000,17000,15000,12000,14000,18000,18000,19000,17000,17000,22000,21000
CUST01976,707000,-47.9,73000,63000,68000,54000,83000,71000,66000,64000,64000,52000,49000,0
CUST01977,768000,-0.5,65000,68000,48000,62000,39000,67000,78000,54000,78000,80000,65000,64000
CUST01978,25000,-100.0,5000,5000,3000,3000,3000,3000,3000,0,0,0,0,0
CUST01979,39000,-100.0,6000,6000,5000,6000,6000,5000,5000,0,0,0,0,0
CUST01980,501000,10.8,36000,37000,36000,49000,49000,41000,34000,44000,42000,40000,43000,50000
CUST01981,31000,0.0,6000,5000,6000,5000,5000,4000,0,0,0,0,0,0
CUST01982,372000,-33.7,41000,29000,35000,27000,41000,41000,29000,36000,30000,29000,34000,0
CUST01983,55000,-100.0,7000,7000,5000,7000,6000,7000,5000,6000,5000,0,0,0
CUST01984,715000,-11.1,60000,47000,55000,68000,50000,61000,75000,52000,71000,104000,72000,0
CUST01985,228000,-39.3,24000,22000,25000,21000,19000,27000,17000,19000,20000,17000,17000,0
CUST01986,260000,-100.0,57000,48000,37000,40000,27000,23000,28000,0,0,0,0,0
CUST01987,139000,-43.6,15000,13000,12000,14000,12000,12000,14000,13000,12000,10000,12000,0
CUST01988,140000,-48.8,12000,13000,14000,15000,11000,13000,16000,11000,14000,11000,10000,0
CUST01989,451000,-69.8,47000,50000,31000,46000,52000,44000,42000,51000,46000,42000,0,0
CUST01990,1517000,33.0,81000,131000,118000,102000,93000,137000,126000,97000,144000,162000,178000,148000
CUST01991,14312000,28.7,865000,854000,725000,1028000,1008000,1259000,1007000,1580000,1162000,1406000,1895000,1523000
CUST01992,3130000,-21.2,289000,290000,278000,268000,269000,320000,234000,250000,308000,245000,379000,0
CUST01993,173000,4.7,11000,21000,15000,16000,12000,10000,14000,14000,15000,16000,12000,17000
CUST01994,5630000,24.1,333000,448000,394000,450000,390000,496000,449000,394000,549000,474000,605000,648000
CUST01995,280000,-69.0,29000,26000,23000,27000,35000,26000,32000,32000,23000,27000,0,0
CUST01996,61000,-7.2,6000,7000,6000,5000,5000,5000,5000,5000,4000,4000,5000,4000
CUST01997,370000,-34.2,24000,28000,37000,26000,28000,38000,32000,36000,46000,35000,40000,0
CUST01998,183000,-23.5,15000,16000,16000,16000,18000,12000,15000,19000,17000,16000,23000,0
CUST01999,17000,-100.0,3000,3000,2000,3000,2000,2000,2000,0,0,0,0,0
CUST02000,1676000,-33.4,131000,153000,143000,144000,135000,102000,148000,168000,205000,168000,179000,0
